"","BANDFINAL","Species1","sp2","sp2.fct","Beak.LengthA","Beak.LengthB","Beak.LengthC","Beak.DepthA","Beak.DepthB","Beak.DepthC","Beak.WidthA","Beak.WidthB","Beak.WidthC","Tarsus","Wing.Chord","Mass","Year","By.","Site","Sex0","MedianBeakLength","MedianBeakWidth","MedianBeakDepth","avg.mbl","avg.mbw","avg.mbd","age","age.ad","y.2003","y.2004","y.2005","y.2006","y.2007","y.2008","y.2009","y.2010","y.2011","y.2012","y.2013","y.2014","y.2015","y.2016","y.2017","y.2018","y.2019","y.2020","ch","maxseen","ch.corr","maxseen.corr","X.corr.y.2003","X.corr.y.2004","X.corr.y.2005","X.corr.y.2006","X.corr.y.2007","X.corr.y.2008","X.corr.y.2009","X.corr.y.2010","X.corr.y.2011","X.corr.y.2012","X.corr.y.2013","X.corr.y.2014","X.corr.y.2015","X.corr.y.2016","X.corr.y.2017","X.corr.y.2018","X.corr.y.2019","X.corr.y.2020","date2","scaled.mbl","scaled.mbd","scaled.mbw","sp.mean.bl","sp.mean.bd","sp.sd.bl","sp.sd.bd","pc1.new","pc2.new","pc1.bod","pc2.bod","mxcpois"
"2376","LF0237","fortis","fortis large","fortis large",12.960,NA,NA,11.960,NA,NA,10.830,NA,NA,22.29,73.50,25.60,2019,"MOB","El Garrapatero","f",12.960,10.830000,11.960,12.960000,10.830000,11.960000,"f","f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,000000000000000010,1,000000000000000010, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019-02-22,-0.071095097,-1.085296592,-0.6028331844,13.007307,12.886966,0.6653983,0.8541130, 2.615220e-01,-2.420925e-03, 0.5060471724, 0.0784302697, 0
"2377","LF0238","fuliginosa","fuliginosa","fuliginosa", 8.890,NA,NA, 7.060,NA,NA, 7.160,NA,NA,NA,63.00,13.90,2019,"MOB","El Garrapatero","m", 8.890, 7.160000, 7.060, 8.890000, 7.160000, 7.060000,"m","m",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,000000000000000010,1,000000000000000010, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019-02-22, 0.658877581,-0.095774340, 1.0209922596, 8.568677, 7.095934,0.4876822,0.3751992,-2.823452e-01,-2.442182e-02,NA,NA, 0
"2378","LF0239","fortis","fortis large","fortis large",13.000,NA,NA,13.060,NA,NA,11.480,NA,NA,23.48,73.00,26.50,2019,"MOB","El Garrapatero","m",13.000,11.480000,13.060,13.000000,11.480000,13.060000,"m","m",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,000000000000000010,1,000000000000000010, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019-02-22,-0.010980728, 0.202589227, 0.3495405658,13.007307,12.886966,0.6653983,0.8541130, 3.420632e-01,-1.415754e-01, 0.5265486144, 0.2880827190, 0
"2379","LF0240","fortis","fortis small","fortis small",10.690,NA,NA, 9.930,NA,NA, 8.680,NA,NA,19.95,69.50,17.90,2019,"PC","El Garrapatero","m",10.690, 8.680000, 9.930,10.375000, 8.780000, 9.775000,"m","m",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,000000000000000010,1,000000000000000010, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019-04-15,-1.657790577,-0.986243043,-1.1123766035,11.369052,10.448229,0.5996244,0.6826201,-1.089811e-02,-7.688092e-02, 0.0818280445,-0.5713771759, 0
"2380","LF0241","fortis","fortis small","fortis small",11.270,NA,NA,10.080,NA,NA, 9.310,NA,NA,20.02,69.00,20.00,2019,"MOB","El Garrapatero","f",11.270, 9.310000,10.080,11.270000, 9.310000,10.080000,"f","f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,000000000000000010,1,000000000000000010, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019-02-22,-0.165189661,-0.539435249,-0.1296279366,11.369052,10.448229,0.5996244,0.6826201, 4.349311e-02,-2.684098e-02, 0.1300840771,-0.2139808608, 0
"2381","LF0242","fortis","fortis small","fortis small",12.180,12.15,12.060,11.230,11.330,11.270,10.590,10.21,10.20,22.15,70.00,22.40,2020,"CB","El Garrapatero","m",12.150,10.210000,11.270,11.985000,10.150000,11.340000,"m","adult",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,000000000000000011,2,000000000000000011, 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2020-02-08, 1.027223361, 1.306393667, 1.4279359883,11.369052,10.448229,0.5996244,0.6826201, 1.715593e-01,-4.120711e-02, 0.2659237653, 0.0449607783, 1
"2382","LF0243","fortis","fortis large","fortis large",12.610,NA,NA,11.990,NA,NA,11.090,NA,NA,23.79,72.00,23.60,2019,"MOB","El Garrapatero","f",12.610,11.090000,11.990,12.610000,11.090000,11.990000,"f","f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,000000000000000010,1,000000000000000010, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019-02-22,-0.597095824,-1.050172434,-0.2218836843,13.007307,12.886966,0.6653983,0.8541130, 2.587776e-01,-8.293891e-02, 0.3978014099, 0.0053022354, 0
"2383","LF0248","fortis","fortis small","fortis small",11.720,NA,NA, 9.970,NA,NA, 8.970,NA,NA,21.69,72.00,20.30,2019,"MOB","El Garrapatero","f",11.720, 8.970000, 9.970,11.720000, 8.970000, 9.970000,"f","f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,000000000000000010,1,000000000000000010, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019-02-22, 0.585280073,-0.700579044,-0.7600704776,11.369052,10.448229,0.5996244,0.6826201, 4.327019e-02, 8.397765e-02, 0.2725019327,-0.5000112815, 0
"2384","LF0277","fortis","fortis small","fortis small",12.130,NA,NA,10.890,NA,NA, 9.810,NA,NA,20.91,67.50,21.90,2019,"MOB","El Garrapatero","f",12.130, 9.810000,10.890,12.130000, 9.810000,10.890000,"f","f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,000000000000000010,1,000000000000000010, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019-02-23, 1.269041387, 0.647169054, 0.7974934472,11.369052,10.448229,0.5996244,0.6826201, 1.368800e-01, 1.634815e-02, 0.1406878944, 0.2509783974, 0
"2385","LF0278","scandens","scandens","scandens",14.160,NA,NA, 8.640,NA,NA, 7.590,NA,NA,21.53,68.00,20.10,2019,"PC","El Garrapatero","m",14.160, 7.590000, 8.640,13.800000, 7.686667, 8.713333,"m","m",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,000000000000000010,1,000000000000000010, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019-03-28,-0.527969703, 0.158855513,-1.2514001809,14.251929, 8.627551,0.8559749,0.5400007, 2.320521e-02, 7.283003e-01, 0.1085413825,-0.0509399919, 0
"2386","LF0279","fortis","fortis large","fortis large",13.550,NA,NA,13.000,NA,NA,11.750,NA,NA,23.56,77.00,26.70,2019,"MOB","El Garrapatero","m",13.550,11.750000,13.000,13.550000,11.750000,13.000000,"m","m",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,000000000000000010,1,000000000000000010, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019-02-23, 0.815591844, 0.132340909, 0.7451419697,13.007307,12.886966,0.6653983,0.8541130, 3.712971e-01,-5.470428e-02, 0.6897528040,-0.1625178043, 0
"2387","LF0281","fuliginosa","fuliginosa","fuliginosa", 8.810,NA,NA, 7.130,NA,NA, 7.000,NA,NA,19.84,63.50,15.00,2019,"MOB","El Garrapatero","m", 8.810, 7.000000, 7.130, 8.810000, 7.000000, 7.130000,"m","m",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,000000000000000010,1,000000000000000010, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019-02-23, 0.494836312, 0.090793207, 0.5186836347, 8.568677, 7.095934,0.4876822,0.3751992,-2.881111e-01,-3.574216e-02,-0.2459615813,-0.2617837032, 0
"2388","LF0282","fortis","fortis small","fortis small",11.930,NA,NA,10.800,NA,NA,10.030,NA,NA,22.69,70.00,22.10,2019,"MOB","El Garrapatero","f",11.930,10.030000,10.800,11.930000,10.030000,10.800000,"f","f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,000000000000000010,1,000000000000000010, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019-02-23, 0.935499283, 0.515324132, 1.2054268561,11.369052,10.448229,0.5996244,0.6826201, 1.326978e-01,-2.354175e-02, 0.2614432898, 0.0129948216, 0
"2389","LF0284","fortis","fortis small","fortis small",12.680,NA,NA,10.150,NA,NA, 9.290,NA,NA,21.18,69.00,20.00,2019,"MOB","El Garrapatero","f",12.680, 9.290000,10.150,12.680000, 9.290000,10.150000,"f","f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,000000000000000010,1,000000000000000010, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019-02-23, 2.186282173,-0.436889199,-0.1667127919,11.369052,10.448229,0.5996244,0.6826201, 1.026949e-01, 2.170188e-01, 0.1410513068,-0.1918069712, 0
"2390","LF0285","scandens","scandens","scandens",14.890,NA,NA, 8.910,NA,NA, 8.800,NA,NA,21.69,71.00,23.90,2019,"MOB","El Garrapatero","m",14.890, 8.800000, 8.910,15.150000, 8.800000, 9.045000,"m","m",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,000000000000000010,1,000000000000000010, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019-02-23, 1.049179385, 0.773052213, 1.1652586337,14.251929, 8.627551,0.8559749,0.5400007, 1.113919e-01, 7.582356e-01, 0.3485185469, 0.1275286204, 0
"2391","LF0286","fortis","fortis small","fortis small",11.870,NA,NA,10.130,NA,NA, 9.850,NA,NA,20.33,68.00,18.90,2019,"MOB","El Garrapatero","f",11.870, 9.850000,10.130,11.870000, 9.850000,10.130000,"f","f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,000000000000000010,1,000000000000000010, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019-02-23, 0.835436651,-0.466188070, 0.8716631580,11.369052,10.448229,0.5996244,0.6826201, 9.034520e-02, 4.189465e-02, 0.0588523326,-0.2430316368, 0
"2392","LF0287","fuliginosa","fuliginosa","fuliginosa", 9.680,NA,NA, 7.510,NA,NA, 7.240,NA,NA,21.09,64.00,14.30,2019,"KMG","El Garrapatero","m", 9.680, 7.240000, 7.510, 9.680000, 7.240000, 7.510000,"m","m",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,000000000000000010,1,000000000000000010, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019-02-23, 2.278785112, 1.103588463, 1.2721465721, 8.568677, 7.095934,0.4876822,0.3751992,-2.254040e-01, 6.673568e-02,-0.2370034164,-0.3966023331, 0
"2393","LF0288","fuliginosa","fuliginosa","fuliginosa", 8.570,NA,NA, 6.690,NA,NA, 6.940,NA,NA,19.30,64.00,14.60,2019,"MOB","El Garrapatero","m", 8.570, 6.940000, 6.690, 8.570000, 6.940000, 6.690000,"m","m",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,000000000000000010,1,000000000000000010, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019-02-23, 0.002712506,-1.081917089, 0.3303179003, 8.568677, 7.095934,0.4876822,0.3751992,-3.217690e-01,-3.176906e-02,-0.2443410763,-0.3885306540, 0
"2394","LF0367","magnirostris","fortis large","fortis large",13.640,NA,NA,13.020,NA,NA,12.130,NA,NA,24.17,75.50,26.60,2019,"PC","El Garrapatero","m",13.640,12.130000,13.020,13.640000,12.130000,13.020000,"m","m",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,000000000000000010,1,000000000000000010, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019-04-10, 0.950849174, 0.155757015, 1.3019143160,13.007307,12.886966,0.6653983,0.8541130, 3.902053e-01,-6.363587e-02, 0.6338032924, 0.0151672383, 0
"2395","LF0377","fortis","fortis small","fortis small",11.330,NA,NA,11.260,NA,NA,10.370,NA,NA,21.26,65.00,20.10,2019,"KMG","El Garrapatero","m",11.330,10.370000,11.260,11.330000,10.370000,11.260000,"m","m",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,000000000000000010,1,000000000000000010, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019-03-21,-0.065127030, 1.189198181, 1.8358693971,11.369052,10.448229,0.5996244,0.6826201, 1.442384e-01,-1.949593e-01,-0.0110542515, 0.3041403042, 0
"2396","LF0378","fortis","fortis large","fortis large",11.930,NA,NA,12.420,NA,NA,11.170,NA,NA,22.84,70.00,25.20,2019,"KMG","El Garrapatero","m",11.930,11.170000,12.420,11.930000,11.170000,12.420000,"m","m",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,000000000000000010,1,000000000000000010, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019-03-21,-1.619040095,-0.546726159,-0.1046684536,13.007307,12.886966,0.6653983,0.8541130, 2.558353e-01,-2.499168e-01, 0.3619158692, 0.4528410757, 0
"2397","LF0379","fortis","fortis small","fortis small",11.800,NA,NA,11.950,NA,NA,10.240,NA,NA,22.66,68.00,23.30,2019,"KMG","El Garrapatero","m",11.800,10.240000,11.950,11.800000,10.240000,11.950000,"m","m",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,000000000000000010,1,000000000000000010, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019-03-21, 0.718696915, 2.200009254, 1.5948178373,11.369052,10.448229,0.5996244,0.6826201, 1.923313e-01,-1.711135e-01, 0.2214746833, 0.4217354707, 0
"2398","LF0380","fortis","fortis large","fortis large",13.260,NA,NA,13.620,NA,NA,10.820,NA,NA,23.26,72.00,27.30,2019,"KMG","El Garrapatero","f",13.260,10.820000,13.620,13.260000,10.820000,13.620000,"f","f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,000000000000000010,1,000000000000000010, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019-03-21, 0.379762670, 0.858240189,-0.6174850883,13.007307,12.886966,0.6653983,0.8541130, 3.553449e-01,-1.102817e-01, 0.5110167436, 0.5167265718, 0
"2399","LF0381","fortis","fortis small","fortis small",12.290,NA,NA,10.770,NA,NA, 9.950,NA,NA,22.27,67.00,20.00,2019,"KML","El Garrapatero","m",12.290, 9.950000,10.770,12.240000, 9.905000,10.770000,"m","m",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,000000000000000010,1,000000000000000010, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019-03-21, 1.452489544, 0.471375824, 0.9736465102,11.369052,10.448229,0.5996244,0.6826201, 1.426224e-01, 4.789401e-02, 0.0733281097, 0.0691898122, 0
"2400","LF0382","fortis","fortis small","fortis small",11.300,NA,NA, 9.900,NA,NA, 8.670,NA,NA,20.06,61.50,17.40,2019,"KML","El Garrapatero","f",11.300, 8.670000, 9.900,11.300000, 8.670000, 9.900000,"f","f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,000000000000000010,1,000000000000000010, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019-03-21,-0.115158346,-0.803125095,-1.3163433079,11.369052,10.448229,0.5996244,0.6826201, 1.167881e-02, 3.456640e-02,-0.2452229207, 0.3208889398, 0
"2401","LF0383","fortis","fortis large","fortis large",13.320,NA,NA,13.520,NA,NA,11.760,NA,NA,23.15,73.00,26.90,2019,"KMG","El Garrapatero","f",13.320,11.760000,13.520,13.320000,11.760000,13.520000,"f","f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,000000000000000010,1,000000000000000010, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019-03-21, 0.469934223, 0.741159660, 0.7597938736,13.007307,12.886966,0.6653983,0.8541130, 3.882024e-01,-1.466036e-01, 0.5362098400, 0.3381590092, 0
"2402","LF0384","scandens","scandens","scandens",14.600,NA,NA, 9.020,NA,NA, 8.570,NA,NA,23.04,73.00,23.60,2019,"PC","El Garrapatero","m",14.600, 8.570000, 9.020,14.415000, 8.645000, 9.110000,"m","m",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,000000000000000010,1,000000000000000010, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019-03-21, 0.190509326, 0.893422420, 0.8288076311,14.251929, 8.627551,0.8559749,0.5400007, 9.655646e-02, 7.100882e-01, 0.4297248342,-0.1291148178, 0
"2403","LF0385","fortis","fortis small","fortis small",11.360,NA,NA,10.300,NA,NA, 9.100,NA,NA,22.23,69.50,20.70,2019,"KML","El Garrapatero","f",11.360, 9.100000,10.300,11.360000, 9.100000,10.300000,"f","f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,000000000000000010,1,000000000000000010, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019-03-21,-0.015095714,-0.217147661,-0.5190189178,11.369052,10.448229,0.5996244,0.6826201, 5.008076e-02,-1.966667e-02, 0.1928528166,-0.1331033574, 0
"2404","LF0386","fortis","fortis large","fortis large",13.360,NA,NA,12.650,NA,NA,10.830,NA,NA,21.76,73.50,24.30,2019,"KML","El Garrapatero","f",13.360,10.830000,12.650,13.360000,10.830000,12.650000,"f","f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,000000000000000010,1,000000000000000010, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019-03-21, 0.530048592,-0.277440942,-0.6028331844,13.007307,12.886966,0.6653983,0.8541130, 3.117068e-01, 1.202803e-03, 0.4594973397,-0.1149501373, 0
"2405","LF0387","scandens","scandens","scandens",14.000,NA,NA, 8.320,NA,NA, 7.640,NA,NA,21.39,67.00,21.40,2019,"KML","El Garrapatero","f",14.000, 7.640000, 8.320,14.000000, 7.640000, 8.320000,"f","f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,000000000000000010,1,000000000000000010, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019-03-21,-0.294317986,-0.569538564,-1.3526972570,14.251929, 8.627551,0.8559749,0.5400007, 2.836221e-03, 7.281183e-01, 0.1097423890, 0.2497135689, 0
"2406","LF0388","fortis","fortis small","fortis small",12.400,NA,NA,10.550,NA,NA, 9.410,NA,NA,21.55,65.00,21.40,2019,"KML","El Garrapatero","f",12.400, 9.410000,10.550,12.400000, 9.410000,10.550000,"f","f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,000000000000000010,1,000000000000000010, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019-03-21, 1.719323227, 0.149088235, 0.0557963402,11.369052,10.448229,0.5996244,0.6826201, 1.157993e-01, 1.213195e-01, 0.0332264992, 0.4929330099, 0
"2407","LF0389","fortis","fortis large","fortis large",12.690,NA,NA,11.630,NA,NA,10.430,NA,NA,22.57,71.00,22.20,2019,"KML","El Garrapatero","f",12.690,10.430000,11.630,12.690000,10.430000,11.630000,"f","f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,000000000000000010,1,000000000000000010, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019-03-22,-0.476867086,-1.471662338,-1.1889093384,13.007307,12.886966,0.6653983,0.8541130, 2.193020e-01, 6.037055e-03, 0.3025183576,-0.0952834209, 0
"2408","LF0390","fortis","fortis small","fortis small",11.550,NA,NA,10.980,NA,NA, 9.790,NA,NA,20.95,70.00,20.20,2019,"KML","El Garrapatero","m",11.550, 9.790000,10.980,11.550000, 9.790000,10.980000,"m","m",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,000000000000000010,1,000000000000000010, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019-03-22, 0.301769285, 0.779013977, 0.7604085919,11.369052,10.448229,0.5996244,0.6826201, 1.173454e-01,-9.382166e-02, 0.1842816821,-0.2880918152, 0
"2409","LF0391","fortis","fortis small","fortis small",12.010,NA,NA, 9.970,NA,NA, 9.430,NA,NA,19.93,64.00,19.10,2019,"KML","El Garrapatero","f",12.010, 9.430000, 9.970,12.010000, 9.430000, 9.970000,"f","f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,000000000000000010,1,000000000000000010, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019-03-22, 1.068916124,-0.700579044, 0.0928811955,11.369052,10.448229,0.5996244,0.6826201, 7.221413e-02, 1.075547e-01,-0.0945960863, 0.2578363309, 0
"2410","LF0392","fortis","fortis small","fortis small",11.110,NA,NA,11.230,NA,NA, 9.730,NA,NA,22.49,71.00,21.10,2019,"KML","El Garrapatero","m",11.110, 9.730000,11.230,11.110000, 9.730000,11.230000,"m","m",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,000000000000000010,1,000000000000000010, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019-03-22,-0.432023344, 1.145249873, 0.6491540258,11.369052,10.448229,0.5996244,0.6826201, 1.098342e-01,-1.923806e-01, 0.2666136604,-0.2518696982, 0
"2411","LF0393","fortis","fortis small","fortis small",11.870,NA,NA,10.590,NA,NA, 9.080,NA,NA,19.45,64.50,15.10,2019,"KML","El Garrapatero","f",11.870, 9.080000,10.590,11.870000, 9.080000,10.590000,"f","f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,000000000000000010,1,000000000000000010, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019-03-23, 0.835436651, 0.207685979,-0.5561037732,11.369052,10.448229,0.5996244,0.6826201, 8.411672e-02, 4.355034e-02,-0.2074392307,-0.3752231097, 0
"2412","LF0394","fortis","fortis small","fortis small",10.620,NA,NA, 9.920,NA,NA, 9.050,NA,NA,20.43,68.50,19.90,2019,"KML","El Garrapatero","m",10.620, 9.050000, 9.920,10.620000, 9.050000, 9.920000,"m","m",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,000000000000000010,1,000000000000000010, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019-03-24,-1.249201500,-0.773826223,-0.6117310562,11.369052,10.448229,0.5996244,0.6826201,-2.618808e-04,-1.105984e-01, 0.1112579694,-0.1601993892, 0
"2413","LF0395","fortis","fortis small","fortis small",12.460,NA,NA, 9.970,NA,NA, 9.540,NA,NA,20.61,67.50,18.50,2019,"KML","El Garrapatero","f",12.460, 9.540000, 9.970,12.460000, 9.540000, 9.970000,"f","f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,000000000000000010,1,000000000000000010, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019-03-23, 1.819385859,-0.700579044, 0.2968479000,11.369052,10.448229,0.5996244,0.6826201, 9.438577e-02, 1.805401e-01, 0.0292112288,-0.2340234547, 0
"2414","LF0397","fortis","fortis small","fortis small",11.730,NA,NA,10.600,NA,NA, 9.820,NA,NA,21.16,69.00,17.40,2019,"KML","El Garrapatero","m",11.730, 9.820000,10.600,11.730000, 9.820000,10.600000,"m","m",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,000000000000000010,1,000000000000000010, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019-03-23, 0.601957178, 0.222335415, 0.8160358749,11.369052,10.448229,0.5996244,0.6826201, 1.068744e-01,-2.680411e-02, 0.0577843301,-0.5586877462, 0
"2415","LF0398","fortis","fortis small","fortis small",10.190,10.19,10.180, 9.620, 9.790, 9.550, 8.230, 8.13, 8.13,18.97,65.00,17.90,2020,"EA","El Garrapatero","f",10.190, 8.130000, 9.620,10.015000, 8.285000, 9.210000,"f","adult",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,000000000000000011,2,000000000000000011, 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2020-02-25,-2.258166365,-1.813936168,-2.0302267734,11.369052,10.448229,0.5996244,0.6826201,-6.699213e-02,-1.020194e-01,-0.1030017487,-0.0497480993, 1
"2416","LF0399","scandens","scandens","scandens",13.520,NA,NA, 8.340,NA,NA, 7.940,NA,NA,20.71,68.50,20.00,2019,"KML","El Garrapatero","f",13.520, 7.940000, 8.340,13.520000, 7.940000, 8.340000,"f","f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,000000000000000010,1,000000000000000010, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019-03-23,-0.855082106,-0.532501577,-0.7015017680,14.251929, 8.627551,0.8559749,0.5400007,-4.104899e-03, 6.231616e-01, 0.1171005351,-0.1407509762, 0
"2417","LF0400","fortis","fortis small","fortis small",11.390,NA,NA,10.450,NA,NA, 8.810,NA,NA,20.20,67.00,16.20,2019,"KML","El Garrapatero","m",11.390, 8.810000,10.450,11.390000, 8.810000,10.450000,"m","m",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,000000000000000010,1,000000000000000010, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2019-03-23, 0.034935601, 0.002593877,-1.0567493204,11.369052,10.448229,0.5996244,0.6826201, 4.778601e-02,-1.147307e-02,-0.0676642489,-0.5060307164, 0
"2418","LF0436","fortis","fortis small","fortis small",10.450,10.28,10.390, 9.700, 9.730, 9.720, 9.350, 9.37, 9.35,21.00,65.00,16.80,2018,"MOB","El Garrapatero","f",10.390, 9.350000, 9.720,10.390000, 9.350000, 9.720000,"f","f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,000000000000000100,1,000000000000000100, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018-02-25,-1.632774919,-1.066814940,-0.0554582259,11.369052,10.448229,0.5996244,0.6826201,-8.078516e-03,-1.499144e-01,-0.1189574334,-0.1660008361, 0
"2419","LF0437","fortis","fortis small","fortis small",11.830,11.76,11.980,11.530,11.820,11.440, 9.620, 9.62, 9.57,22.08,68.00,22.70,2020,"JB","El Garrapatero","m",11.830, 9.620000,11.530,11.778000, 9.604000,10.980000,"m","adult",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,000000000000000101,2,000000000000000111, 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2020-03-03, 0.682007283, 0.779013977, 0.4155194371,11.369052,10.448229,0.5996244,0.6826201, 1.493888e-01,-8.755648e-02, 0.1968192485, 0.3260719567, 2
